SciName,eventDate,year,fid,decimallon,decimallat,issues,countryCod,occurrence,coordinate,institutio,references,basisOfRec,month,day,geodeticDa,datasetNam,catalogNum,layer,path
Geranium lucidum,05-30-17,2005,8393786,-123.584,42.5979,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,09-23-16,2009,8393875,-123.38,45.0108,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2008-06-13,2008,8393919,-123.342,45.2903,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2008-06-13,2008,8393928,-123.355,45.2934,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,09-23-15,2009,8393938,-123.553,45.2057,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2011-08-13,2011,8393954,-123.535,45.1947,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2007-07-15,2007,8394067,-123.578,44.3362,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,06-17-15,2006,8394068,-123.435,44.293,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2007-01-15,2007,8394330,-123.576,44.3044,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2008-03-17,2008,8395958,-122.403,44.5828,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,08-16-15,2008,8396546,-122.816,43.671,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,07-16-16,2007,8399922,-123.668,44.3368,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2011-11-13,2011,8400892,-123.529,45.2179,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,10-29-13,2010,8400947,-123.508,45.2341,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,10-23-13,2010,8400952,-123.572,45.226,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,11-20-13,2011,8400978,-123.488,45.3002,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,11-20-13,2011,8400996,-123.544,45.2772,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2010-07-14,2010,8401027,-123.578,45.2677,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,11-20-13,2011,8401044,-123.544,45.283,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2010-07-14,2010,8401056,-123.575,45.2729,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,11-27-13,2011,8401124,-123.519,45.458,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2010-07-14,2010,8401133,-123.584,45.2647,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,11-20-13,2011,8401134,-123.492,45.2928,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2006-03-14,2006,8401254,-122.77,43.8147,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,06-30-15,2006,8401515,-123.377,43.8744,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,07-29-15,2007,8401520,-122.962,43.7782,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2005-06-13,2005,8401706,-123.446,44.0268,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,06-24-13,2006,8401823,-123.496,44.2447,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2001-01-14,2001,8401826,-123.174,44.038,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,05-19-14,2005,8401871,-123.26,43.816,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2003-01-13,2003,8401976,-123.661,43.9859,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,04-13-16,2004,8402002,-123.271,43.1034,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,07-21-16,2007,8403200,-123.487,44.9847,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,07-21-16,2007,8403226,-123.499,44.9838,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2007-06-16,2007,8403290,-123.521,44.9911,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2007-05-16,2007,8403303,-123.51,44.9902,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2007-06-16,2007,8403349,-123.549,44.9931,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2007-06-16,2007,8403380,-123.563,44.9901,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2007-12-16,2007,8403446,-123.577,44.9945,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,10-21-13,2010,8403591,-123.526,45.1096,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,10-27-14,2010,8403615,-123.481,45.1865,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,10-27-14,2010,8403635,-123.492,45.1881,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,10-19-13,2010,8403648,-123.566,45.1472,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,10-27-14,2010,8403679,-123.499,45.1958,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2011-08-13,2011,8403750,-123.544,45.1965,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,10-18-13,2010,8403762,-123.532,45.2125,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,10-23-13,2010,8403787,-123.565,45.2162,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2010-01-13,2010,8403790,-123.362,45.3429,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2009-09-13,2009,8403806,-123.307,45.3856,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,11-17-14,2011,8403841,-123.29,45.4233,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,11-18-14,2011,8403845,-123.251,45.4313,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2009-08-13,2009,8403881,-123.333,45.4262,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2009-08-13,2009,8403904,-123.335,45.4297,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,11-29-14,2011,8403955,-123.351,45.3505,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2010-01-13,2010,8403958,-123.352,45.3355,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2009-02-13,2009,8403995,-123.306,45.4356,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,04-20-17,2004,8404126,-123.026,42.4572,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2004-09-16,2004,8404426,-123.043,42.2601,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2007-08-15,2007,8404861,-123.553,44.3049,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2008-03-16,2008,8404939,-123.686,44.3074,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,11-27-13,2011,8405949,-123.537,45.2783,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,11-20-13,2011,8405951,-123.551,45.2791,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,11-20-13,2011,8405966,-123.501,45.2894,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,10-29-13,2010,8405969,-123.523,45.2308,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,11-24-13,2011,8405978,-123.558,45.277,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,11-24-13,2011,8405981,-123.565,45.2762,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,03-14-16,2003,8406016,-123.025,43.7293,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,05-17-17,2005,8406097,-123.182,43.8725,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,07-28-14,2007,8406243,-123.436,44.0362,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2005-01-14,2005,8406292,-123.134,43.9011,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,05-15-14,2005,8406324,-123.47,44.1908,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2004-11-17,2004,8406553,-123.362,43.9247,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,06-19-17,2006,8406620,-122.866,44.042,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2006-08-17,2006,8406713,-123.104,43.9023,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,06-19-14,2006,8406783,-123.372,43.852,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,09-28-15,2009,8406828,-122.872,43.7711,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,09-21-16,2009,8406896,-123.715,44.2783,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2005-06-13,2005,8407287,-123.529,43.3188,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,04-22-16,2004,8407569,-123.351,43.0131,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2010-01-13,2010,8408825,-123.355,45.343,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,10-18-13,2010,8408844,-123.533,45.206,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,11-29-14,2011,8408864,-123.346,45.3521,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,04-20-17,2004,8409293,-123.009,42.4593,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,09-19-16,2009,8409956,-123.646,44.3002,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,06-30-16,2006,8409979,-123.517,44.4718,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,06-30-16,2006,8410030,-123.524,44.474,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,10-23-13,2010,8411235,-123.577,45.2292,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,11-20-13,2011,8411238,-123.505,45.2842,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,11-20-13,2001,8411240,-123.536,45.2818,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,10-23-13,2010,8411241,-123.567,45.2194,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,10-29-13,2010,8411242,-123.514,45.2321,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,11-20-13,2011,8411243,-123.527,45.2814,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,10-29-13,2010,8411244,-123.529,45.2269,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,11-24-13,2011,8411258,-123.586,45.2349,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,10-29-13,2010,8411273,-123.5,45.2387,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,11-20-13,2011,8411279,-123.492,45.299,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2007-01-13,2007,8411488,-123.27,43.8882,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,09-28-15,2009,8411511,-122.876,43.7675,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,06-23-15,2006,8411577,-123.272,43.8895,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,06-23-15,2006,8411833,-123.44,43.8906,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,2006-08-17,2006,8412253,-123.114,43.8649,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,05-26-15,2005,8412254,-123.569,43.9042,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,09-28-15,2009,8412327,-122.87,43.7785,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
Geranium lucidum,08-20-13,2008,8412381,-123.47,43.7677,,,PRESENT,,EDDMaps,,,,,WGS84,,,EDD points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\EDD points.shp|layername=EDD points
